age	view	sep.kpc	sigma	sigma.inf	sigma.sup	sigma.1	sigma.1.inf	sigma.1.sup	sigma.2	sigma.2.inf	sigma.2.sup	delta.t	M1	M1.e	M2	M2.e	z1	z1.e	z2	z2.e	sep.Mpc	M1p	M1p.lower	M1p.upper	M2p	M2p.lower	M2p.upper	z1p	z1p.lower	z1p.upper	z2p	z2p.lower	z2p.upper	d.proj.out	d.proj.out.lower	d.proj.out.upper	v.rad.obs.out	v.rad.obs.out.lower	v.rad.obs.out.upper	alpha.out	alpha.out.lower	alpha.out.upper	v.3d.obs.out	v.3d.obs.out.lower	v.3d.obs.out.upper	d.3d.out	d.3d.out.lower	d.3d.out.upper	v.3d.col.out	v.3d.col.out.lower	v.3d.col.out.upper	d.max.out	d.max.out.lower	d.max.out.upper	TSC0	TSC0.lower	TSC0.upper	TSC1	TSC1.lower	TSC1.upper	T.out	T.out.lower	T.out.upper	prob.out	prob.out.lower	prob.out.upper
1.12	z	316.2395977	739.6386797	46.30347357	44.26537687	712.122404	46.03193805	45.89930386	851.2150276000001	49.60476235	51.2135401	0.08	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.3162395977	603043009624477.5	543536986322054.1	661557962871821.0	60453832706858.11	54337708364440.74	66184496117866.75	0.0499477566484461	0.04589948269242023	0.054063002527064495	0.050203424653033984	0.046184872159700595	0.05375408121137418	0.31707702186125036	0.3023823491336857	0.3316366261052628	644.1999747339994	186.3453823271967	1380.3890120586889	48.24437817549815	22.454921910629555	74.16936526136308	1071.2451881078637	335.98571247119196	2024.9489611635913	0.47511834795146923	0.34348211345276697	1.1324469537004975	1973.358388302423	1316.9428539955545	2639.873114175476	1.1257276405997425	0.5167981485712497	3.8205996201891406	0.38716630081492776	0.18657726163761665	0.811415283375876	1.87332246366919	0.9171799896038257	8.490338816293958	2.3370046802668414	1.3829793756521456	9.766864530102284	0.33429779881311017	0.07443044418437923	0.7724143954156815
1.14	z	373.3477998	750.7663012	44.13750704	54.21947725	717.9456092	43.64823276	44.13363169	879.5064638	50.68317828	60.07510518	0.1	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.3733477998	596574037863329.9	539172446781078.8	658740101390849.9	59980821424359.09	54249618467432.78	65949314589942.984	0.05029591260602895	0.04620659606690849	0.05384995942946174	0.05008041161874993	0.04630267162259296	0.053998828275625084	0.37358169919732537	0.3567705587711358	0.3917426175326454	616.2245041296094	148.6673100066766	1307.5897399620862	46.46382306657846	19.918141724102142	70.45419376132217	1041.9008357283815	295.24356199593734	1948.06087071328	0.5423098708135771	0.3997690886302666	1.1100333765602164	1985.7722612456805	1408.3065744291248	2557.5558914662474	1.1532357243479083	0.5771081861332304	3.037506401883733	0.4222458090719585	0.2242855750325392	0.7805043940814274	1.8673193169602191	0.9538203307652173	6.722374723373568	2.371639317228814	1.4701514903222621	7.2983884397750565	0.3740425272065128	0.09977774184763698	0.7892423020456576
1.16	z	426.24161119999997	764.0983382000001	44.89149334	50.67236152	726.0738766	42.89414498	47.72619384	911.0898414999999	55.9635547	53.70139973	0.12	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.4262416112	603225141265722.2	545730209993304.94	663393939383029.5	59916172681683.56	54324678240696.6	65681459449071.0	0.04992425270431911	0.046289779467931426	0.0536199450843752	0.049938379813808095	0.04607450034094091	0.053942992865863564	0.4261142489748925	0.40842893916936235	0.44555844270777056	625.7146689096737	184.52139309632062	1290.588782421843	47.453896805245165	22.290261485321587	70.36788281982007	1091.235612158324	335.8343418043595	1948.195551448576	0.631488687498533	0.4582591721073468	1.2669489144779962	2079.3244963766374	1533.133386173857	2639.602601365366	1.2862797832141624	0.6757492951729677	3.6148827600790865	0.4583582682172223	0.24381495996164473	0.9171366216054461	2.09377728991202	1.060667741402033	7.933703092524663	2.6295376185378494	1.6049548999436107	9.04803342364751	0.3743493550717347	0.08964531635338992	0.7851354333495195
1.18	z	475.33043310000005	777.4358327000001	49.35744965	48.70221093	735.8817978	44.22617834	50.88115545	937.9732582999999	60.06448743	59.73274488	0.14	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.4753304331	603641216688809.5	541642234207082.75	663943872731741.9	60177196167046.17	54226249942920.08	66108822544922.96	0.05020221927784179	0.04611131159977188	0.05432920197140994	0.05030471505797808	0.046392232433675164	0.05404989622711681	0.47598006854621566	0.45448560736272275	0.5002813651793554	583.2796826106085	172.4956277899497	1240.0480958396236	46.463724811483374	20.754694233190065	71.02485851936633	1009.5167699911099	329.0502066970325	1859.6685684792592	0.6876052499906391	0.5088333957425784	1.4537597283179786	2098.4229603790754	1590.4913172770434	2635.5064806977093	1.3366627276192302	0.7114922774763687	3.6801206213241944	0.4975689956071828	0.2807813467956237	1.0247629178600004	2.1346864190476134	1.0929092907855025	8.102052994226856	2.723613819025216	1.6715806999295566	9.47075478451278	0.4072438397451234	0.10289400418255201	0.7955508394170443
1.2	z	521.056474	789.8946221	46.51427201	47.6059868	747.1172125	42.67343152	44.85865176	959.2599951999999	54.28651126	58.27933667	0.16	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.521056474	596846931478737.8	536987594097714.9	660648138116900.0	60080035414253.0	54235591975833.29	66275645575650.08	0.049826181736515124	0.045948780353820246	0.053587374284520324	0.05005200701637261	0.046354741030030615	0.05369876088488812	0.5214985032580381	0.4967929097563641	0.5450238235676551	564.7251841676975	149.29680825993148	1209.012402726114	46.45873633951702	20.52287231989984	70.41501758777383	986.3374611760183	308.72932378665234	1822.0048350687766	0.7604365140144653	0.5574755072797717	1.5682679452256938	2148.084779723995	1620.0300808008014	2658.823663956695	1.4490312209381793	0.7530581419102473	4.083630992324121	0.5609374329745873	0.3074298087045541	1.0490974486111582	2.2803169018408243	1.0737560763041691	9.241253901630545	2.886582235359165	1.688879336892388	10.675901625009057	0.41085236851139506	0.1118057376220815	0.8119460109379246
1.3	z	693.2652469	793.9592646000001	47.59087673	45.22017864	783.1145041	42.03909253	48.30048155	850.7647336000001	52.63652760000001	50.87975125	0.26	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.6932652469	600657998539781.5	541877606567640.25	664758287422051.2	60334075720148.86	54241567404510.805	66135609230434.97	0.050022933253148015	0.04612740485004308	0.05366261511694763	0.04987934293797737	0.04579513537630922	0.05368886352669721	0.6939894644731259	0.6633444588568833	0.7242717706554495	582.3887632410019	165.3931692847301	1123.3848406534225	48.2631078637952	21.651964759615353	71.57625862767969	976.3077250685909	324.63287590761985	1752.7434182578495	1.0423210785825254	0.7462397048185542	2.1964436419300437	2339.8022071845317	1894.4786160056412	2728.038470816339	1.8625959778341714	1.0257255459862733	5.355692718344177	0.6973384201582795	0.40660607179372255	1.5333844392912486	2.9641021540441064	1.4233753394802713	13.937188974733466	3.8055560246075015	2.1440261121719466	16.352299825034894	0.40851139558622895	0.09934631612643216	0.8040139319571009
1.4	z	789.5759461	772.9432697999999	53.55521589	46.66479291	790.791852	49.450961299999996	52.28170615	703.6874432	41.678626	41.59376537	0.36	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.7895759461	604679492595638.8	546342596308145.4	664808688748934.0	60046864321463.81	53942951362335.6	66250447232402.02	0.05030501279944865	0.04633168752187714	0.054094806943856474	0.05016551592315098	0.04629509563841073	0.053903541934855026	0.7898568296019368	0.7535845593142028	0.8267148690055143	517.3275145377521	145.00447328642215	1076.375863399784	46.01052355004082	21.605036478370685	69.97931383945605	856.3688232704848	279.97581412228925	1664.5868953058146	1.137993897484321	0.8454451959257144	2.3013582476261143	2369.4270681650933	1932.6945553557034	2731.004423227674	2.0422149093494717	1.0753574345144439	5.210773181184973	0.7759294840859683	0.47107271057728833	1.7193561368030859	3.1390383440913237	1.3922735743763734	14.575445673773386	4.204190483913264	2.205886887050813	15.814395544262696	0.4531928318285586	0.11351118035810562	0.8197808295981213
1.5	z	854.0632037999999	758.9736997	45.32272623	44.31882989	792.366137	51.16667542	50.38327594	601.7658991000001	40.95524083	43.15578418	0.46	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.8540632038	606848059932520.4	542222782248299.75	660920550326967.6	59865853458726.56	53820948383970.26	66210008786296.11	0.05010615428319099	0.04646770747721471	0.05377982260061226	0.05001295734984309	0.04644906260692333	0.053900701552501706	0.8544929868061302	0.8122225898714983	0.8934923194898718	479.582150839768	145.8762450859447	976.0730747195785	45.574400685854016	19.89960421900232	70.14564195928942	846.69069935598	285.3073918000027	1665.3914182560136	1.2201860182393018	0.9091326020642306	2.4807664223824912	2395.5367212730152	1997.2006190542852	2753.986456347422	2.068432427405261	1.1627011010488242	5.939733046857236	0.8518184026193238	0.4905510426951615	1.8546673743746773	3.200114183453212	1.5550010649151713	15.592593157821177	4.277775486496607	2.3474719918547153	18.571051677536502	0.4588958228716469	0.10320841730421926	0.823845998332186
1.6	z	907.6560413999999	720.4119186	43.52354898	44.86667921	760.3766281000001	49.73661155	49.02352401	521.6648488	31.70167341	31.27111004	0.56	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.9076560414	600495632412666.0	541122357962517.44	664911827522971.0	59491242400640.445	53428576795339.54	65520199253140.65	0.050024963617410254	0.046217689746855146	0.053696986894013886	0.0501744906351234	0.04619089179976679	0.053777107681561555	0.9077340883698151	0.8666200149320814	0.9503039837467908	539.7315668771816	131.8410148926682	1044.9111604028374	46.51099960680004	19.96886552708198	68.34645309499594	912.2264861050164	264.88994659141827	1629.2537314943493	1.316876798969035	0.9654633666509574	2.4415693257172917	2427.020285831029	2036.2982061610867	2766.50812122654	2.2037939087936635	1.225133900694022	6.224424841814164	0.8697238240646685	0.5295116596633087	1.8059601912406416	3.658290187056793	1.6050709036170374	18.734397928990976	4.668970092095522	2.498742860149952	19.790126900682278	0.42115573010054846	0.09576763222361027	0.8167236579617494
1.7	z	947.9277385	701.5367159	38.16467715	41.53125314	747.0286455	46.14180581	48.52746363	462.57450930000005	29.62081174	26.241143199999996	0.66	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.9479277384999999	605000275983707.4	543858539854035.9	665174452691064.6	59755495395179.66	54087205040062.85	65646027396570.766	0.05007233541571535	0.0463191093249843	0.053661337168220136	0.050050063459936185	0.0463703403111631	0.05410195281606289	0.9473515640734773	0.901850284692824	0.9922854068555438	499.8373432548854	137.90079425007147	993.7632852148615	44.18182241614112	19.260869877207618	68.32404946195425	856.6056732324896	283.80006033396717	1605.201346634889	1.3190844013627314	1.009371651099259	2.5783309919731097	2426.406548606292	2066.336210716843	2754.6296751038576	2.1875776437129346	1.2758497400497373	6.553552083575148	0.8977784940778417	0.550301781492376	1.7944769729805832	3.543049007761856	1.5820192024196227	18.275904086237276	4.497516388295391	2.5432812701826824	21.353870985402338	0.4214790557900861	0.10125189995219261	0.8239451308235113
1.8	z	981.3301794	690.8470509	46.21753337	40.08118815	739.8772849	44.66807615	47.00968691	417.6724846	28.04340835	27.61525899	0.76	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.9813301794	606712737337352.8	535722613470835.94	665614367759652.9	60131700806633.17	53938185786244.06	65942974346236.8	0.050109308505733446	0.04618604306906532	0.054019266528052126	0.049816647865571884	0.04620369210786379	0.0538698536653397	0.9806064951217393	0.9347227641191275	1.0236699568736842	527.2642094555263	154.0065370828064	1046.7343535707353	46.03831340344237	21.07775575110388	69.74768120336306	923.016491003234	301.86529401572534	1640.0156780271323	1.4114223343865937	1.0595511014475993	2.8282837643813226	2495.662015763508	2116.1128041540446	2796.37646343879	2.494665067083149	1.4002561455791374	8.267399498957982	0.9271328797167464	0.5578568898056973	2.0470795678415974	4.430571417972322	1.7859411921902915	28.3897357328549	5.595218574713087	2.824346435116928	30.245596111237305	0.3807146475886863	0.08120652350377633	0.8124883885409346
1.9	z	994.2427733999999	675.6149445	42.12217909	42.92778458	726.6874421	47.13372445	47.73822856	385.142775	22.2499267	22.71374978	0.86	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.9942427734	603391767262982.0	547382512668106.3	661905252546563.2	59975079541453.56	53307536777594.16	66209516835424.164	0.04964889981676535	0.04584183287082943	0.05326262409923484	0.04972345033646888	0.045911783001946566	0.05336657629326608	0.9927929667303865	0.9481629985264755	1.0387988299109359	489.46642759718634	130.94649665407616	968.8737469708876	44.60161161487045	19.75020606118889	69.41728468695713	840.6178655112981	273.5934000989757	1547.159520989458	1.392072715573277	1.0563877403648196	2.828794876765868	2470.4716229033447	2100.222282213458	2769.6090973285145	2.3395247912290045	1.3318260031641147	6.861444411097992	0.9282787360364072	0.5749167617501789	2.185693657856981	3.8275960309501653	1.7863325355041035	18.62154683640774	5.014120630569677	2.717983768459113	22.44937702714172	0.43640245808131894	0.10667568296292626	0.8136634963964924
2.0	z	1003.476048	653.514038	37.55864075	41.09999893	703.975978	40.72646352	43.67219429	369.08768510000004	24.17473724	21.655682000000002	0.96	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	1.003476048	604104534196478.5	546443425307930.5	659729259680412.0	60150161372432.19	54344491543840.42	66243328211829.76	0.04982261740886635	0.04640579652079749	0.05357168143319822	0.04997331649035222	0.046321103496739874	0.053450462654779554	1.0032979582562394	0.9597534813515155	1.0472041636832812	465.38417598406556	134.62284040215133	966.625791951702	45.47229174839088	21.01565113646361	69.22255920643975	786.8682901696584	251.8907296218016	1537.5364130391497	1.424519334595046	1.0786488481355199	2.8541167789716915	2463.9625153186125	2122.2647789783177	2765.886833314975	2.329782283824481	1.386257676073231	6.801022802641685	0.9913420290048611	0.5801112442788271	2.243804497370158	3.7929522362110215	1.769559114846137	20.50483484279577	4.963592528913923	2.772565367199745	23.08450832607185	0.45499020392828377	0.10741549081656265	0.8211875540662383
2.2	z	963.8489973	629.5097871	36.078500700000006	36.91972464	672.0024639	37.85304267	47.71040679	324.8038125	17.21858319	22.10338901	1.16	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.9638489973000001	604906332481430.1	539673410476282.5	666205635327863.1	60187444788713.37	54362085763527.625	66313709715585.49	0.04986095787443784	0.04647065889019771	0.053468669254359225	0.050010351550988694	0.046345299861119106	0.05329786603030671	0.9638285434648928	0.9187109124520233	1.0059960745893624	518.0435379205244	154.17344498648797	991.9444444510042	44.98469724730983	20.729424626860308	68.71625903277587	881.9321689659585	305.236220987745	1632.0853566934807	1.3635838773684177	1.0273041740046442	2.6419165254127193	2460.789004130616	2094.9545960326736	2774.1283510524827	2.3555366873036494	1.3469698598914297	7.236506746651994	0.90532525568776	0.5501850661767974	1.999976087720156	3.9681667107985312	1.7230237258312198	22.86843373365665	5.148584583209949	2.66908590708841	25.805762076740397	0.4211864143865942	0.08191813352657283	0.8107064751964966
2.4	z	855.1986195000001	614.7124451000001	34.72561862	38.73228508	652.0298136	36.13057145	44.51581932	302.2588264	16.58329441	17.63921341	1.36	600000000000000.0	60000000000000.0	60000000000000.0	6000000000000.0	0.05	0.005	0.05	0.005	0.8551986195	607043785985865.8	543935118883068.3	665199198231578.5	60090167760591.97	53971483158629.516	66169392078044.78	0.0498200271711326	0.046012629991232984	0.05367813839950861	0.04982740463082748	0.04624504367967352	0.053839016070939064	0.8541602352837513	0.816161803578528	0.8920104885990671	504.7018031633109	140.05092971467803	1017.897791140317	45.784673635120676	20.011221498971338	71.28773170643831	861.211410803128	249.43486966561863	1631.0290317186145	1.214498958412615	0.913052353235437	2.631391115182571	2413.1749091274432	1998.9259942841004	2763.9944753749396	2.1237062687244093	1.1655682500654543	5.982115598338888	0.8379714104056234	0.4921690062238718	1.9535339882548994	3.4339533307910384	1.5347811806771983	16.528821686129195	4.485009170278097	2.3707005170117217	19.086527142482865	0.43586340236036303	0.09439534720985146	0.8224988959773024
